"","nameGiven","yearID","adjusted_salary","teamID","bats","G","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","Rank","W","L","rank_delta","batting_Average","homerun_Average"
"10411","Brian Patrick",2001,307895.895504825,"SDN","R",19,40,4,8,0,0,0,1,0,0,2,17,0,0,5,0,0,4,79,83,0,0.2,0
"10412","Brett Daniel",2001,1472545.58719699,"SEA","R",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,46,0,0,0
"10413","Stephen Christopher",2001,4016033.41962815,"NYN","R",28,56,2,9,1,0,0,2,0,0,0,13,0,0,5,0,0,3,82,80,1,0.160714285714286,0
"10414","Andrew Michael",2001,291831.761826312,"MON","L",38,55,4,6,1,0,2,8,0,0,6,26,0,0,0,2,1,5,68,94,1,0.109090909090909,0.0363636363636364
"10415","Thomas Bubba",2001,448457.06519181,"SDN","R",142,490,66,128,20,3,25,92,2,2,48,78,2,4,0,4,10,4,79,83,0,0.261224489795918,0.0510204081632653
"10416","Michael Scott",2001,3123581.10237374,"LAN","R",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,86,76,1,0,0
"10417","Christopher John",2001,317935.979053895,"HOU","R",48,136,11,28,6,1,8,23,1,2,13,38,2,1,0,2,1,1,93,69,0,0.205882352941176,0.0588235294117647
"10418","Michael Anthony",2001,2409620.05177689,"CIN","L",86,231,31,56,10,1,7,30,12,5,23,55,1,1,5,5,4,5,66,96,1,0.242424242424242,0.0303030303030303
"10419","Michael Anthony",2001,2409620.05177689,"CHN","L",63,205,31,54,9,7,5,31,4,3,23,47,3,1,5,1,4,3,88,74,0,0.263414634146341,0.024390243902439
"10420","Ugueth Urtain",2001,5622446.78747941,"MON","R",45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,68,94,1,0,0
"10421","Mario A.",2001,274428.950341257,"OAK","L",32,54,7,15,1,0,1,8,0,0,12,18,1,1,0,0,0,2,102,60,1,0.277777777777778,0.0185185185185185
"10422","Jose Antonio",2001,6916502.44669664,"CHA","B",124,438,74,113,22,2,28,68,9,6,50,114,2,3,8,3,7,3,83,79,1,0.257990867579909,0.0639269406392694
"10423","John Henry",2001,2476553.94210402,"PIT","L",97,313,39,87,22,3,11,50,7,4,42,84,6,1,0,4,7,6,62,100,1,0.277955271565495,0.0351437699680511
"10424","John Henry",2001,2476553.94210402,"SFN","L",49,139,19,35,6,1,3,20,1,2,26,38,3,0,2,0,3,2,90,72,1,0.251798561151079,0.0215827338129496
"10425","Todd Matthew",2001,1137876.13556131,"CHN","R",59,7,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,3,88,74,0,0.285714285714286,0
"10426","Javier Carlos",2001,2677355.61308543,"MON","R",32,62,5,16,2,0,0,1,0,0,2,11,0,1,16,1,1,5,68,94,1,0.258064516129032,0
"10427","Robin Mark",2001,10709422.4523417,"NYN","L",142,456,70,108,20,0,21,61,2,5,88,101,10,1,0,4,13,3,82,80,1,0.236842105263158,0.0460526315789474
"10428","David Scott",2001,2543487.83243116,"SLN","R",71,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,93,69,1,0,0
"10429","Jose Angel",2001,3346694.51635679,"MON","B",124,486,82,155,34,1,15,59,4,1,31,49,2,10,2,2,18,5,68,94,1,0.318930041152263,0.0308641975308642
"10430","Ronald Thomas",2001,3748297.8583196,"COL","L",22,9,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,5,73,89,1,0,0
"10431","Ronald Thomas",2001,3748297.8583196,"HOU","L",31,13,2,1,1,0,0,0,0,0,0,4,0,0,2,0,0,1,93,69,0,0.0769230769230769,0
"10432","Fernando",2001,5800936.71545917,"SLN","L",154,631,95,191,30,8,9,56,17,7,32,35,3,22,3,2,7,2,93,69,1,0.302694136291601,0.0142630744849445
"10433","Jose Luis",2001,2008016.70981407,"HOU","B",107,256,38,71,8,3,1,14,3,2,15,33,0,2,9,0,6,1,93,69,0,0.27734375,0.00390625
"10434","Omar Enrique",2001,4016033.41962815,"CLE","B",155,611,84,156,26,8,2,50,13,9,61,72,0,2,15,4,14,1,91,71,0,0.25531914893617,0.00327332242225859
"10435","Bradley Roy",2001,267735.561308543,"KCA","R",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65,97,1,0,0
"10436","William Edward",2001,6693389.03271358,"HOU","L",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93,69,0,0,0
"10437","Kevin Michael",2001,341362.840668393,"SDN","L",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,79,83,0,0,0
"10438","Larry Kenneth Robert",2001,16287247.0924956,"COL","L",142,497,107,174,35,3,38,123,14,5,82,103,6,14,0,8,9,5,73,89,1,0.35010060362173,0.0764587525150905
"10439","Todd Arthur",2001,1405611.69686985,"COL","L",85,290,52,86,18,2,12,43,1,3,25,40,1,0,3,3,8,5,73,89,1,0.296551724137931,0.0413793103448276
"10440","Todd Arthur",2001,1405611.69686985,"CIN","L",66,261,41,77,17,0,5,32,0,5,26,42,0,1,1,0,6,5,66,96,1,0.295019157088123,0.0191570881226054
"10441","Donnell Lee",2001,1539479.47752412,"NYN","R",33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,82,80,1,0,0
"10442","Daryle Lamar",2001,384869.869381031,"HOU","L",95,213,21,56,15,0,9,39,0,0,19,48,4,1,0,2,3,1,93,69,0,0.262910798122066,0.0422535211267606
"10443","John Truman",2001,1305210.86137915,"COL","R",18,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5,73,89,1,0.333333333333333,0
"10444","John David",2001,1606413.36785126,"MIL","R",52,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,68,94,1,0,0
"10445","John David",2001,1606413.36785126,"CHN","R",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,88,74,0,0,0
"10446","Jeffrey Charles",2001,568938.067780654,"DET","R",33,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,66,96,1,0,0
"10447","John Paul",2001,502004.177453518,"PIT","R",43,51,3,10,1,0,0,2,2,1,10,12,0,0,1,0,2,6,62,100,1,0.196078431372549,0
"10448","Robert Lee",2001,1472545.58719699,"MIN","R",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,85,77,0,0,0
"10449","David Lee",2001,12382769.7105201,"CHA","L",16,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,83,79,1,0,0
"10450","Steven John",2001,4149901.20028242,"NYN","B",49,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,82,80,1,0,0
"10451","Steven John",2001,4149901.20028242,"PHI","B",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,86,76,0,0,0
"10452","Devon Markes",2001,6693389.03271358,"MIL","B",126,390,52,108,25,2,14,47,18,3,28,95,1,12,1,1,6,4,68,94,1,0.276923076923077,0.0358974358974359
"10453","Gabriel Allen",2001,1561791.22052577,"COL","L",69,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,73,89,1,0,0
"10454","Richard Allen",2001,1539479.47752412,"NYN","R",55,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,82,80,1,0,0
"10455","Rondell Bernard",2001,5354711.22617086,"CHN","R",95,323,43,99,19,1,17,50,1,0,26,56,4,7,1,0,14,3,88,74,0,0.306501547987616,0.0526315789473684
"10456","Robert Joe",2001,3480562.29701106,"CLE","R",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,71,0,0,0
"10457","Marc Allen",2001,669338.903271358,"PIT","R",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,62,100,1,0,0
"10458","Matthew Derrick",2001,12048100.2588844,"ARI","R",106,408,58,112,30,0,16,65,1,0,22,70,3,3,0,3,15,1,92,70,0,0.274509803921569,0.0392156862745098
"10459","Michael Darren",2001,1606413.36785126,"PIT","R",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,62,100,1,0,0
"10460","Michael Darren",2001,1606413.36785126,"HOU","R",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93,69,0,0,0
"10461","Scott Ryan",2001,535471.122617086,"CIN","R",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,96,1,0,0
"10462","Gregory Scott",2001,6804945.0703662,"SDN","R",26,55,7,9,3,0,0,4,0,0,2,18,0,1,1,2,0,4,79,83,0,0.163636363636364,0
"10463","Gregory Scott",2001,6804945.0703662,"SLN","R",11,27,4,7,2,0,0,3,0,0,1,4,0,0,1,0,0,2,93,69,1,0.259259259259259,0
"10464","Daniel Allen",2001,5890182.34878795,"SEA","R",123,377,44,100,20,1,10,42,3,2,20,69,0,2,8,1,6,1,116,46,0,0.26525198938992,0.026525198938992
"10465","Enrique",2001,850060.407154625,"PIT","B",46,129,7,24,3,0,1,8,0,3,3,23,0,0,0,1,7,6,62,100,1,0.186046511627907,0.00775193798449612
"10466","Jack Eugene",2001,267735.561308543,"PIT","R",108,390,44,87,17,1,3,25,1,3,16,70,2,1,17,1,4,6,62,100,1,0.223076923076923,0.00769230769230769
"10467","Kristopher Kyle",2001,274428.950341257,"KCA","R",29,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,65,97,1,0.333333333333333,0
"10468","Preston James Richard",2001,1338677.80654272,"FLO","R",123,468,70,128,30,2,23,71,20,8,36,107,2,6,0,3,14,4,76,86,1,0.273504273504274,0.0491452991452991
"10469","Scott Joseph",2001,270412.916921629,"CIN","R",12,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,66,96,1,0,0
"10470","Gerald Alphonse",2001,1070942.24523417,"SDN","R",31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,79,83,0,0,0
"10471","Robert Andrew",2001,669338.903271358,"ARI","R",14,12,0,3,0,0,0,0,0,0,0,7,0,0,1,0,0,1,92,70,0,0.25,0
"10472","Mark Edward",2001,669338.903271358,"CIN","R",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,96,1,0,0
"10473","Randall Christopher",2001,488617.399388091,"PHI","L",28,45,2,8,0,0,0,2,0,0,3,13,0,0,5,0,1,2,86,76,0,0.177777777777778,0
"10474","Anthony Darrell",2001,5354711.22617086,"ARI","L",125,481,66,128,19,5,3,30,28,7,23,54,2,6,7,1,4,1,92,70,0,0.266112266112266,0.00623700623700624
"10475","Steven Larry",2001,1773748.0936691,"CLE","L",29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,71,0,0,0
"10476","Kerry Lee",2001,2597034.94469287,"CHN","R",29,48,3,9,1,0,0,2,0,0,1,15,0,0,13,0,0,3,88,74,0,0.1875,0
"10477","Timothy Howard",2001,1740281.14850553,"SFN","R",73,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,90,72,1,0,0
"10478","Jamey Alan",2001,3145892.84537538,"MIL","R",34,67,7,13,1,0,0,4,0,0,3,20,0,0,4,0,0,4,68,94,1,0.194029850746269,0
"10479","Jaret Samuel",2001,3430361.87926571,"CLE","R",7,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,91,71,0,0.5,0
"10480","Kelly Douglas",2001,348056.229701106,"CHA","L",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,79,1,0,0
"10481","Dmitri Dell",2001,4685372.32289951,"CIN","B",142,540,68,163,28,3,21,69,8,5,37,77,10,5,1,3,22,5,66,96,1,0.301851851851852,0.0388888888888889
"10482","Eric Orlando",2001,6024050.12944222,"CHN","R",149,603,98,168,43,4,6,42,31,14,42,45,1,9,15,3,15,3,88,74,0,0.278606965174129,0.00995024875621891
"10483","Kevin Stacey",2001,8199401.56507414,"PIT","R",142,449,53,104,33,0,14,65,15,11,42,119,3,11,0,5,17,6,62,100,1,0.23162583518931,0.0311804008908686
"10484","Gregory Owen",2001,1539479.47752412,"KCA","B",39,125,15,40,9,0,6,18,1,2,12,16,0,0,0,1,2,5,65,97,1,0.32,0.048
"10485","Todd Edward",2001,9147631.23181596,"NYN","R",151,531,66,141,25,1,10,62,1,0,73,102,3,6,0,2,15,3,82,80,1,0.265536723163842,0.0188323917137476
"10486","Barry William",2001,321282.673570252,"OAK","L",35,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,102,60,1,0,0
"10487","Julio Ernesto",2001,267735.561308543,"CHN","R",49,106,11,23,3,0,6,24,0,1,8,32,1,3,0,1,3,3,88,74,0,0.216981132075472,0.0566037735849057
"10488","Paul David",2002,4512959.56495552,"SEA","R",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,93,69,1,0,0
"10489","Bob Kelly",2002,8345131.60303605,"PHI","L",157,572,102,176,50,6,20,85,31,12,104,117,9,3,0,6,11,3,80,81,1,0.307692307692308,0.034965034965035
"10490","Jose Omar",2002,307013.015659748,"CIN","R",6,7,1,1,1,0,0,2,0,0,1,6,0,0,2,0,0,3,78,84,0,0.142857142857143,0
"10491","Juan Carlos",2002,1120004.5635656,"DET","R",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,106,1,0,0
"10492","Terry Wayne",2002,3557661.55485545,"PHI","R",46,25,0,2,0,0,0,1,0,0,3,13,0,0,6,0,1,3,80,81,1,0.08,0
"10493","Jeremy David",2002,263530.485544848,"KCA","L",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,62,100,0,0,0
"10494","Benny Peter",2002,790591.456634544,"COL","R",48,117,10,24,5,0,4,19,1,0,10,35,0,0,0,1,4,4,73,89,0,0.205128205128205,0.0341880341880342
"10495","Antonio",2002,4677666.11842105,"CHN","R",66,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,5,67,95,1,0.666666666666667,0
"10496","Edgardo Antonio",2002,8169445.05189029,"NYN","R",135,490,78,151,26,0,16,56,6,0,62,55,8,7,0,3,5,5,75,86,1,0.308163265306122,0.0326530612244898
"10497","Luis Rene",2002,1054121.94217939,"KCA","B",94,237,28,54,8,2,1,23,2,3,32,34,1,1,3,0,5,4,62,100,0,0.227848101265823,0.00421940928270042
"10498","Roberto",2002,10461717.5449148,"NYN","B",149,590,73,157,24,4,11,53,16,4,57,83,4,1,6,1,12,5,75,86,1,0.266101694915254,0.0186440677966102
"10499","Santos",2002,3294131.0693106,"CHA","R",51,167,21,48,10,1,7,25,0,0,5,14,0,1,1,2,5,2,81,81,0,0.287425149700599,0.0419161676646707
"10500","Santos",2002,3294131.0693106,"COL","R",38,116,8,31,4,0,0,12,0,0,4,19,0,0,0,0,6,4,73,89,0,0.267241379310345,0
"10501","Moises Rojas",2002,7905914.56634544,"CHN","R",132,484,50,133,23,1,15,61,8,0,47,61,4,0,0,3,15,5,67,95,1,0.274793388429752,0.0309917355371901
"10502","Brady Kevin",2002,263530.485544848,"CLE","L",34,80,4,13,4,0,1,5,4,0,18,23,2,2,0,1,5,3,74,88,1,0.1625,0.0125
"10503","Garret Joseph",2002,6588262.1386212,"ANA","L",158,638,93,195,56,3,29,123,6,4,30,80,11,0,0,10,11,2,99,63,0,0.30564263322884,0.0454545454545455
"10504","James Drew",2002,401883.990455893,"PIT","L",28,42,1,5,0,0,0,1,0,0,2,12,0,0,3,0,0,4,72,89,0,0.119047619047619,0
"10505","Matthew Jason",2002,2371774.36990363,"DET","R",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,106,1,0,0
"10506","Marlon Ordell",2002,527060.971089696,"PHI","L",145,539,64,139,30,6,8,48,5,1,42,71,14,5,2,4,16,3,80,81,1,0.257884972170686,0.0148423005565863
"10507","Robert Kevin",2002,12517698.0633803,"ANA","R",32,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,99,63,0,0,0
"10508","Antonio Jose",2002,441413.56328762,"MON","R",29,50,1,5,0,1,0,2,0,0,1,16,0,0,5,0,0,2,83,79,0,0.1,0
"10509","Miguel",2002,263530.485544848,"KCA","R",31,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,62,100,0,0,0
"10510","Pedro Julio",2002,5270609.71089696,"NYN","R",31,62,3,10,2,0,0,1,0,0,0,31,0,1,6,0,0,5,75,86,1,0.161290322580645,0
"10511","Bradley David",2002,6588262.1386212,"HOU","R",130,447,57,115,19,3,6,50,2,3,38,71,3,6,2,3,30,2,84,78,1,0.257270693512304,0.0134228187919463
"10512","Jeffrey Wellington",2002,270118.747683469,"KCA","R",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,62,100,0,0,0
"10513","Danys G.",2002,5435316.26436249,"CLE","R",39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,74,88,1,0,0
"10514","Jeffrey Robert",2002,14494176.7049666,"HOU","R",158,571,94,166,33,2,31,98,7,3,101,130,8,10,0,9,16,2,84,78,1,0.290718038528897,0.0542907180385289
"10515","Philip Cory",2002,421648.776871757,"KCA","R",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,62,100,0,0,0
"10516","Gabor Paul",2002,988239.32079318,"MIL","L",87,234,24,55,8,1,4,20,0,2,20,46,3,0,3,0,4,6,56,106,1,0.235042735042735,0.0170940170940171
"10517","James",2002,1647065.5346553,"SEA","R",30,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,93,69,1,0.5,0
"10518","Lorenzo Antonio",2002,316236.582653818,"CHA","R",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81,81,0,0,0
"10519","Michael Patrick",2002,1515300.29188288,"MON","R",117,376,41,99,20,1,12,49,6,3,40,65,7,1,6,5,14,2,83,79,0,0.263297872340426,0.0319148936170213
"10520","Joseph Ronald",2002,299107.101093403,"PIT","L",53,10,0,3,1,0,0,1,0,0,1,3,0,0,2,0,0,4,72,89,0,0.3,0
"10521","Mark Christian",2002,295154.14381023,"CHN","B",146,445,86,115,24,4,27,56,7,5,76,144,3,6,2,0,6,5,67,95,1,0.258426966292135,0.0606741573033708
"10522","Ronald",2002,2174126.505745,"MIL","R",104,289,30,61,13,0,3,26,2,3,18,46,0,1,6,3,9,6,56,106,1,0.211072664359862,0.0103806228373702
"10523","Carlos Ivan",2002,4611783.49703484,"KCA","B",162,637,114,174,44,7,29,105,35,7,71,135,1,4,3,7,12,4,62,100,0,0.273155416012559,0.0455259026687598
"10524","Andrew Charles",2002,8390207.17493606,"SLN","R",19,34,3,7,1,0,1,2,0,0,1,9,0,0,2,0,1,1,97,65,0,0.205882352941176,0.0294117647058824
"10525","Armando German",2002,7658854.73614715,"NYN","R",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,75,86,1,0,0
"10526","Michael Paul",2002,1218828.49564492,"PIT","R",108,120,7,18,2,1,0,3,0,4,7,31,0,1,1,1,5,4,72,89,0,0.15,0
"10527","Gary David",2002,382119.20404003,"COL","R",90,291,26,77,10,2,4,26,1,3,15,45,2,6,2,0,10,4,73,89,0,0.264604810996564,0.013745704467354
"10528","Kristen James",2002,3557661.55485545,"PIT","R",27,40,3,7,1,0,0,1,0,0,0,11,0,0,4,0,0,4,72,89,0,0.175,0
"10529","Jason Phillip",2002,4480018.25426242,"CHN","R",16,24,1,3,2,0,0,0,0,0,0,11,0,0,7,0,0,5,67,95,1,0.125,0
"10530","Brandon Charles",2002,266165.790400297,"KCA","R",51,134,16,27,5,1,6,17,1,0,8,32,2,2,0,1,2,4,62,100,0,0.201492537313433,0.0447761194029851
"10531","Peter Francis",2002,329413.10693106,"MON","L",31,123,24,23,3,2,0,7,10,3,22,44,0,0,3,0,0,2,83,79,0,0.186991869918699,0
"10532","William Lance",2002,658826.21386212,"HOU","B",158,578,106,169,35,2,42,128,8,4,107,118,20,4,0,3,10,2,84,78,1,0.292387543252595,0.0726643598615917
"10533","Lee Francis",2002,329413.10693106,"CHA","R",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81,81,0,0,0
"10534","Craig Alan",2002,11529458.7425871,"HOU","R",145,577,96,146,36,3,15,58,16,2,50,111,2,17,9,2,15,2,84,78,1,0.253032928942808,0.0259965337954939
"10535","Geoffrey Edward",2002,415060.514733136,"HOU","B",130,368,45,104,20,4,10,52,2,0,49,70,5,1,1,2,8,2,84,78,1,0.282608695652174,0.0271739130434783
"10536","Hiram Colon",2002,296471.796237954,"DET","R",34,103,14,23,4,0,4,8,2,2,5,22,0,0,1,0,2,5,55,106,1,0.223300970873786,0.0388349514563107
"10537","Brian Edward",2002,889415.388713862,"PIT","B",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72,89,0,0,0
"10538","Aaron John",2002,2767070.0982209,"CIN","R",162,606,83,146,38,2,26,87,32,8,56,111,4,10,9,4,9,3,78,84,0,0.240924092409241,0.0429042904290429
"10539","Bret Robert",2002,10541219.4217939,"SEA","R",155,608,88,169,34,3,24,107,12,5,53,102,4,6,2,6,11,3,93,69,1,0.277960526315789,0.0394736842105263
"10540","Pedro Felix",2002,2174126.505745,"HOU","R",56,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,84,78,1,0,0
"10541","Joseph Thomas",2002,309648.320515196,"CHN","R",73,7,1,2,0,0,0,0,0,0,0,5,0,0,0,0,0,5,67,95,1,0.285714285714286,0
"10542","Ricky Paul",2002,1976478.64158636,"PHI","L",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,81,1,0,0
"10543","Jason Pernell",2002,333366.064214233,"SDN","R",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,96,1,0,0
"10544","Chadwick Lee",2002,309648.320515196,"OAK","R",75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,59,0,0,0
"10545","Milton Obelle",2002,291201.186527057,"CLE","B",98,325,48,81,18,3,9,38,6,3,32,58,2,0,1,0,12,3,74,88,1,0.249230769230769,0.0276923076923077
"10546","Russell Oles",2002,330730.759358784,"CLE","L",50,161,16,33,4,0,8,17,1,2,17,65,0,0,0,2,3,3,74,88,1,0.204968944099379,0.0496894409937888
"10547","Russell Oles",2002,330730.759358784,"CIN","L",84,217,34,53,9,1,16,39,3,1,34,86,3,2,0,2,2,3,78,84,0,0.244239631336406,0.0737327188940092
"10548","James Robert",2002,329413.10693106,"CIN","R",22,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,78,84,0,0,0
"10549","James Robert",2002,329413.10693106,"MON","R",30,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,83,79,0,0,0
"10550","Adrian Demond",2002,592943.592475908,"PIT","B",91,208,20,45,10,2,1,21,10,6,19,34,0,1,3,1,5,4,72,89,0,0.216346153846154,0.00480769230769231
"10551","Roosevelt Lawayne",2002,336001.369069681,"CHN","L",111,204,14,43,12,0,3,23,2,2,23,50,0,3,0,1,4,5,67,95,1,0.21078431372549,0.0147058823529412
"10552","Brian James",2002,296471.796237954,"MIN","R",44,135,19,34,5,1,5,15,2,1,6,33,0,2,0,0,4,1,94,67,0,0.251851851851852,0.037037037037037
"10553","Brian James",2002,296471.796237954,"SDN","R",48,92,12,27,5,0,6,13,0,1,9,26,0,1,0,0,2,5,66,96,1,0.293478260869565,0.0652173913043478
"10554","Michael Joseph",2002,287248.229243884,"MIL","R",25,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,56,106,1,0,0
"10555","Mark Alan",2002,408472.252594515,"CHA","L",34,6,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,81,81,0,0.166666666666667,0
"10556","David Allen",2002,2635304.85544848,"CLE","R",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,74,88,1,0,0
"10557","Ellis Rena",2002,8784349.95737908,"CLE","R",138,518,92,156,28,0,32,91,2,3,44,108,3,6,1,1,13,3,74,88,1,0.301158301158301,0.0617760617760618
"10558","Jeromy Neal",2002,9443176.1712412,"NYN","L",154,479,65,103,15,0,19,54,10,7,58,135,5,10,1,2,11,5,75,86,1,0.215031315240084,0.0396659707724426
"10559","Patrick Brian",2002,2510127.87481468,"PHI","R",157,586,96,165,39,2,37,116,1,0,89,153,9,3,0,6,16,3,80,81,1,0.281569965870307,0.0631399317406143
"10560","Sean Patrick",2002,263530.485544848,"SDN","L",63,192,18,52,5,1,1,11,2,0,12,30,1,1,1,0,6,5,66,96,1,0.270833333333333,0.00520833333333333
"10561","Paul Gregory",2002,1120004.5635656,"KCA","R",33,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,62,100,0,0,0
"10562","Jose Alberto",2002,928944.961545589,"MIL","R",50,19,1,2,0,0,0,0,0,0,0,10,0,0,1,0,0,6,56,106,1,0.105263157894737,0
"10563","Jolbert Alexis",2002,350495.545774648,"CLE","R",38,72,5,8,1,0,0,7,1,1,5,13,0,1,0,1,3,3,74,88,1,0.111111111111111,0
"10564","Orlando Luis",2002,3162365.82653818,"MON","R",153,563,64,148,43,1,7,56,25,7,48,53,4,2,9,4,16,2,83,79,0,0.262877442273535,0.0124333925399645
"10565","Miguel Jesus",2002,790591.456634544,"SLN","R",108,184,28,46,9,2,2,23,1,1,13,36,2,3,6,2,5,1,97,65,0,0.25,0.0108695652173913
"10566","Michael Terrance",2002,6149045.1019306,"SEA","R",158,545,84,130,26,5,25,80,31,8,79,176,3,7,4,5,8,3,93,69,1,0.238532110091743,0.0458715596330275
"10567","Jason Kyle",2002,309648.320515196,"MIN","R",38,112,14,24,8,1,0,11,0,1,10,22,0,1,1,2,1,1,94,67,0,0.214285714285714,0
"10568","Raul",2002,1120004.5635656,"MIL","B",31,87,3,16,1,0,1,8,0,0,10,18,4,1,0,1,3,6,56,106,1,0.183908045977011,0.0114942528735632
"10569","Sean Thomas",2002,5270609.71089696,"CIN","L",120,425,56,111,25,0,6,42,2,1,43,47,6,5,0,3,11,3,78,84,0,0.261176470588235,0.0141176470588235
"10570","Juan Gabriel",2002,527060.971089696,"CIN","R",54,82,5,18,3,0,2,11,0,0,7,18,0,0,1,1,0,3,78,84,0,0.219512195121951,0.024390243902439
"10571","Roger Leandro",2002,3129424.51584507,"NYN","B",149,511,65,133,19,2,7,41,25,4,42,92,1,2,5,2,10,5,75,86,1,0.26027397260274,0.0136986301369863
"10572","Shawn Anthony",2002,309648.320515196,"COL","R",21,35,3,9,1,0,0,2,0,0,0,14,0,0,2,0,0,4,73,89,0,0.257142857142857,0
"10573","Eric Cesar",2002,2800011.40891401,"OAK","L",153,585,87,161,31,3,34,109,8,3,65,119,13,1,0,2,8,1,103,59,0,0.275213675213675,0.0581196581196581
"10574","Bruce Kastulo",2002,395295.728317272,"NYN","L",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,75,86,1,0,0
"10575","Bruce Kastulo",2002,395295.728317272,"MON","L",15,12,3,5,1,0,0,1,0,0,0,3,0,0,1,0,0,2,83,79,0,0.416666666666667,0
"10576","Bruce Kastulo",2002,395295.728317272,"CIN","L",39,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,78,84,0,0,0
"10577","McKay Andrew",2002,293177.665168643,"NYN","L",4,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,5,75,86,1,0.333333333333333,0
"10578","Jeffrey Howard",2002,8400034.22674203,"SEA","R",146,485,51,121,20,0,6,54,8,4,31,67,0,9,13,9,12,3,93,69,1,0.249484536082474,0.0123711340206186
"10579","Brady William",2002,307013.015659748,"CIN","R",51,66,6,10,3,0,0,9,1,2,6,9,2,1,1,0,2,3,78,84,0,0.151515151515152,0
